time,open,high,low,close,volumn
2018-05-03 20:00:00,741.79,758.7,741.79,757.3,24300.16801
2018-05-03 21:00:00,757.0,757.49,742.0,749.86,14435.26598
2018-05-03 22:00:00,749.85,753.0,745.95,748.67,6263.31434
2018-05-03 23:00:00,748.67,771.38,748.0,770.92,11323.49119
2018-05-04 00:00:00,770.51,777.68,761.04,771.03,15591.796
2018-05-04 01:00:00,771.06,772.85,753.0,762.58,14145.87215
2018-05-04 02:00:00,762.64,768.0,756.92,762.23,5884.23277
2018-05-04 03:00:00,762.83,762.84,754.0,758.2,4438.66248
2018-05-04 04:00:00,758.22,769.44,758.2,766.85,4956.44984
2018-05-04 05:00:00,767.05,786.0,766.0,783.93,8793.01986
2018-05-04 06:00:00,783.93,792.08,776.0,779.0,13174.70528
2018-05-04 07:00:00,779.0,780.0,756.91,763.5,15091.17387
2018-05-04 08:00:00,763.04,782.0,763.04,778.0,7530.55732
2018-05-04 09:00:00,778.0,782.79,774.54,777.43,5523.72088
2018-05-04 10:00:00,778.43,778.68,765.85,770.7,6215.26538
2018-05-04 11:00:00,770.99,779.95,770.71,778.98,3830.59269
2018-05-04 12:00:00,778.98,780.5,772.68,773.94,4439.9427
2018-05-04 13:00:00,773.94,787.0,772.0,780.23,6316.2993
2018-05-04 14:00:00,780.89,785.86,779.9,784.82,4877.99697
2018-05-04 15:00:00,784.82,808.0,784.59,805.74,16687.41757
2018-05-04 16:00:00,805.74,810.0,796.0,800.0,14461.30514
2018-05-04 17:00:00,800.94,806.32,795.94,796.19,6258.21459
2018-05-04 18:00:00,796.19,804.0,786.0,802.01,8272.87649
2018-05-04 19:00:00,802.27,805.0,795.0,797.81,6993.60505
2018-05-04 20:00:00,797.81,807.5,792.04,796.8,9078.26056
2018-05-04 21:00:00,796.58,799.98,788.01,796.5,6992.25812
2018-05-04 22:00:00,796.5,796.51,762.6,774.64,17862.19625
2018-05-04 23:00:00,775.16,786.2,765.7,779.48,12994.0776
2018-05-05 00:00:00,779.0,785.58,775.02,777.62,5968.61251
2018-05-05 01:00:00,777.0,777.62,770.12,776.81,3620.97956
2018-05-05 02:00:00,776.81,783.81,773.07,783.01,2756.5482
2018-05-05 03:00:00,783.01,789.88,782.04,788.9,4375.06573
2018-05-05 04:00:00,788.9,794.1,786.78,790.76,3666.62559
2018-05-05 05:00:00,790.61,794.11,781.0,794.0,2911.8522
2018-05-05 06:00:00,794.11,795.0,783.1,785.99,3198.95788
2018-05-05 07:00:00,785.8,799.0,781.56,795.94,4339.41605
2018-05-05 08:00:00,795.94,799.0,788.52,797.6,3876.32261
2018-05-05 09:00:00,798.05,804.23,797.6,803.01,7099.34644
2018-05-05 10:00:00,803.01,806.0,798.3,805.3,4700.09036
2018-05-05 11:00:00,805.96,817.0,803.58,812.89,7121.74629
2018-05-05 12:00:00,812.89,814.0,807.43,812.34,5551.47462
2018-05-05 13:00:00,812.05,812.88,802.8,803.85,5985.7484
2018-05-05 14:00:00,803.17,809.49,802.39,807.59,2956.40927
2018-05-05 15:00:00,807.59,813.77,806.2,811.07,2821.49605
2018-05-05 16:00:00,811.36,813.13,809.05,810.04,3207.23568
2018-05-05 17:00:00,810.52,823.2,809.88,818.6,9103.4379
2018-05-05 18:00:00,818.6,820.0,811.74,817.8,4861.40357
2018-05-05 19:00:00,818.19,827.38,817.31,823.5,6040.81369
2018-05-05 20:00:00,824.0,832.66,818.0,818.97,10582.36493
2018-05-05 21:00:00,818.97,828.4,818.03,826.31,6016.84971
2018-05-05 22:00:00,826.31,829.94,820.0,820.01,4139.87635
2018-05-05 23:00:00,820.01,823.91,812.1,822.94,8366.2049
2018-05-06 00:00:00,823.0,826.03,811.16,812.98,4802.93528
2018-05-06 01:00:00,812.39,816.0,807.0,812.0,7295.12168
2018-05-06 02:00:00,812.0,816.1,811.41,812.67,2247.72532
2018-05-06 03:00:00,812.67,813.5,803.86,805.0,4513.28211
2018-05-06 04:00:00,805.01,809.97,799.61,808.26,6033.78073
2018-05-06 05:00:00,808.26,821.21,807.4,814.0,4556.9929
